chunk_index,start_timestamp,end_timestamp,true_label,predicted_label,analysis,correct
45,1498121663330,1498121673320,Still,Still,"Over the 10‑second window, the accelerometer traces vary only very slightly around their mean values, showing no clear repeating (step‑like) pattern or large excursions that would indicate walking or running. The gyroscope signals remain close to zero (within about ±0.3 rad/s) with no sustained high rotation rates, and the magnetometer data also show minimal perturbation. All of these clues together suggest the device was essentially stationary (i.e., 'Still') rather than undergoing the stronger and more rhythmic motions characteristic of walking, running, or traveling by car.",True
46,1498121673330,1498121683320,Still,Still,"1) The net acceleration remains very close to a constant value (roughly 9–10 m/s² total) throughout the 10 s, which indicates there is no strong or sustained linear motion (as would be seen in walking, running, or vehicle travel). 2) Although the gyroscope signals do show small fluctuations (up to roughly ±0.1 rad/s), these appear more like minor device/torso adjustments rather than the periodic rotations one typically observes during walking or running. 3) There is no clear repetitive step‐frequency signature in either the accelerometer or gyroscope channels (which we would expect for walking/running), and no larger, more random accelerations that might suggest car travel. Consequently, the activity is best classified as “Still.”",True
47,1498121683330,1498121693320,Still,Still,"From about 1 s onward, all three accelerometer axes remain nearly constant (with only small drift), suggesting no sustained body motion. The gyroscope signals also settle close to zero after an initial transient (likely from phone placement). Walking or running generally exhibits clear periodic fluctuations in both accelerometer and gyroscope data at step frequency, and ‘Car’ motion often shows more pronounced changes in acceleration or orientation. Because these features are absent and the magnetometer remains fairly stable, the data most closely match the pattern of a person who is still.",True
48,1498121693330,1498121703320,Still,Walking,"1) The overall acceleration is neither completely flat (which would suggest Still) nor does it show very large, high-frequency peaks typical of Running. 2) The gyroscope has moderate but not extreme variations, consistent with the body rotations of normal walking steps. 3) The magnetometer drift also suggests gradual orientation changes rather than sudden accelerations or turns expected in a Car scenario. 4) The amplitude and periodicity of the acceleration signals are most characteristic of a walking pattern.",False
49,1498121703330,1498121713320,Still,Still,"From the acceleration plot, each axis remains relatively steady and near a constant offset (close to gravity) with only small random variation rather than the strong periodic swings one would expect during walking or running. Likewise, the gyroscope exhibits only small low-frequency fluctuations instead of distinct footstep‐like bursts. Finally, the magnetometer remains fairly stable, suggesting minimal change in heading and orientation. All these factors together indicate that the user was essentially not moving, i.e., 'Still.'",True
50,1498121713330,1498121723320,Still,Walking,"From the accelerometer plot (top), we see that one axis holds the bulk of gravity (~8–9 m/s²), with moderate oscillations of about ±1 m/s². This is larger than would be expected for standing still yet not as large or rapid as typical running. The gyroscope (middle) also shows regular moderate fluctuations (±0.1–0.2 rad/s)—again more than a stationary scenario but less than the high angular velocities usually seen in running. Finally, there is no strong evidence of a more sporadic vibration/acceleration profile that might be seen in a car. Taken together, these moderate, fairly regular variations in both acceleration and rotation rate are characteristic of walking.",False
51,1498121723330,1498121733320,Still,Still,"From the acceleration traces (top panel), the readings along all three axes remain almost constant (no pronounced oscillations or spikes). Had this been walking or running, we would expect a clear periodic pattern in the accelerations, and a pronounced overall increase in amplitude for running. Likewise, a car ride typically introduces modest but noticeable changes in both acceleration and gyroscope signals (due to road irregularities, turning, etc.). Here, the gyroscope signals (middle panel) have only small fluctuations, and the magnetometer (bottom panel) changes only slightly—suggesting small orientation/drift rather than continuous or cyclical motion. Altogether, these observations are consistent with the user remaining still.",True
52,1498121733330,1498121743320,Still,Still,"From about 0–7 s, the accelerometer traces are nearly constant with the bulk of ‘gravity’ lying on one axis, and the gyroscope signals are close to zero. That indicates minimal body/phone motion, which is characteristic of a ‘still’ pose. Between about 7–9 s there is a single large change in orientation (clearly visible in the gyroscope spike and magnetometer swing), but it does not repeat or settle into a periodic gait-like rhythm. Walking or running would typically show clear cyclic variations (footfalls) in the accelerometer, and prolonged automotive travel typically shows more sustained or varied accelerations. Hence, the user was effectively still with a brief rotation rather than continuously walking, running, or driving.",True
53,1498121743330,1498121753320,Still,Walking,"1) On the acceleration plot, none of the axes remain near‐constant (as in ‘Still’), nor do they show the large, high‐frequency impacts we would expect with running. 2) Instead, there are moderate, somewhat periodic undulations in the acceleration traces, characteristic of footsteps. 3) The gyroscope signal also exhibits moderate fluctuations (consistent with the torso rotating slightly each step), rather than being nearly flat (still) or having high swings (run). 4) Finally, the data do not appear dominated by sudden bursts or smoother changes typical of traveling in a car. Taken together, these point to a human gait pattern most indicative of walking.",False
54,1498121753330,1498121763320,Still,Still,"From 0–4.5s and again from about 6s onward, the accelerometer and gyroscope signals remain nearly constant with no clear repetitive stepping or running pattern. The single large spike at about 5–6s indicates a quick reorientation or adjustment rather than sustained motion. A walking or running sequence typically shows a pronounced rhythmic variation, and being in a car often introduces multiple distinct acceleration/gyro events rather than a single spike. Hence, the data most closely matches a 'Still' activity with a transient movement in the middle.",True
55,1498121763330,1498121818060,Still,Still,"From about t=0 to t≈45 s, all three acceleration components remain nearly constant at what appears to be the phone’s orientation-relative gravity vector (no evident oscillatory ‘footstep’ pattern), and the gyroscope is nearly zero (very little rotational movement). These are strong indicators of an essentially motionless (still) state. Although there is a brief change in orientation and magnetometer readings after about t≈45 s, there is no sustained periodic activity in the acceleration (which would be expected for walking or running), nor is there the characteristic jerky or accelerating pattern typically seen in a car ride. Thus, over the 10 s window, the data most consistently match the ‘Still’ category.",True
521,1498128463460,1498128473450,Still,Car,"A quick way to distinguish these four classes (Still, Walking, Run, Car) is to look for the characteristic ‘step’ patterns in the accelerometer (walking/running), large high‐frequency accelerations (running), or near‐zero overall motion (still). Here, the accelerations are relatively steady—there is not a clear repeated step cycle nor large amplitude peaks—and the small‐to‐moderate gyroscope fluctuations are more consistent with low‐frequency vehicle turns/bumps than with footstep oscillations. Overall, the signals most closely match a ‘car’ scenario rather than still, walking, or running.",False
522,1498128473460,1498128483450,Still,Still,"From about 0–3 s there is a brief period of phone reorientation (as seen by the gyroscope’s relatively large swings), after which the accelerometer and gyroscope signals settle at nearly constant levels with very little variation. This lack of a regular step-like fluctuation (as would appear in Walking or Run) or ongoing variation in acceleration/rotation (expected if traveling by Car) indicates the user was effectively stationary (“Still”) for most of the 10 s interval.",True
523,1498128483460,1498128493450,Still,Car,"1) First, a ""still"" activity would show near-constant acceleration (mainly just gravity) and very low gyroscope readings throughout. Here, there is clearly some motion, so it is not still.
2) Walking or running typically produce a clear, roughly periodic acceleration pattern (from footsteps) in the vertical and/or lateral axes, and a corresponding rhythmic rotation in the gyroscope. The acceleration traces do not exhibit a strong, repeating pattern, nor do the gyroscope signals show a regular, step-like rhythm.
3) The overall acceleration is relatively smooth, with some gradual changes and a pronounced phone reorientation toward the end (evidenced by the large gyroscope changes and the shift in the magnetometer). This behavior is more consistent with being in a car (where the phone can be relatively stable except for turns or handling), rather than the steady foot impacts and higher-frequency variations of walking or running.
4) Consequently, the data most closely match a ""Car"" activity.",False
524,1498128493460,1498128503450,Still,Car,"First, the accelerometer traces do not exhibit the characteristic cyclic ‘peaks and troughs’ of walking or running (which would typically show regular oscillations at 1–2 Hz or higher). Instead, the x- and y‑axes remain fairly steady with only gradual changes, while z shows a slow trend shift (around 7–8 s), suggesting braking or tilting rather than step impacts. Second, the gyroscope data lacks a clear rhythmic rotation pattern (as one might see from torso motion in walking/running). Although there are some changes, they appear more sporadic—consistent with turns or slight movement while seated. Third, the overall magnitude of acceleration is close to gravity but with modest variation, ruling out a completely still scenario. Taken together, these features are most consistent with being in a car.",False
525,1498128503460,1498128513450,Still,Still,"From approximately 1–10 s, the accelerometer readings remain quite steady without the regular step-like oscillations one would expect from walking or running (those would manifest as a clear periodic pattern in one or more axes). Likewise, the gyroscope signals show small, irregular changes rather than repeating cycles or sudden turns/rotations. Magnetometer readings are also rather flat. Taken together, these relatively constant signals indicate the user was not in motion; hence, “Still” is the most consistent label.",True
526,1498128513460,1498128523450,Still,Still,"First, inspection of the three-axis acceleration shows only small variations (on the order of about ±0.5–1 m/s²) throughout the entire 10 s window, rather than the clear cyclic swings (at a step frequency) that one would see for walking or running. Second, the gyroscope signals remain very close to zero (all axes within roughly ±0.1 rad/s), which indicates negligible rotation of the device and hence little overall body movement. Finally, the magnetometer traces are similarly stable with no abrupt changes. Taken together, these observations are characteristic of a relatively motionless or ‘still’ state.",True
527,1498128523460,1498128533450,Still,Walking,"From the accelerometer traces we see a fairly regular, moderate-amplitude oscillation (not large enough to suggest running, yet clearly not stationary). The gyroscope also shows a modest but consistent level of rotation—again, more than we would expect if the user were sitting still or riding in a car along a smooth path. Finally, although the magnetometer is fairly stable, its gentle shifts align with steady changes in device orientation that occur during walking. Thus, the pattern matches typical walking motion rather than ‘Still,’ ‘Run,’ or ‘Car.’",False
528,1498128533460,1498128543450,Still,Still,"First, looking at the acceleration traces (top plot), we see all three axes remain close to a constant offset (near 1g distributed among the x-, y-, and z-axes) without the regular up‐down pattern or large amplitude changes one would expect from walking or running. Second, the gyroscope signals (middle plot) show only small, sporadic fluctuations rather than the pronounced cyclic rotation that accompanies footsteps. Finally, the magnetometer signals (bottom plot) show only modest slow variation, consistent with minor orientation changes rather than the stronger or more erratic shifts you might see in a car (from turning, braking, etc.). Taken together, these relatively low‐level, non‐periodic motions best match the ""Still"" activity category.",True
529,1498128543460,1498128553450,Still,Car,"['1) Magnitude/Variance of Acceleration: The overall acceleration signals do not show the regular, cyclic peaks we would expect for walking or running (those would be more periodic and exhibit larger swings at the step or stride frequency). Instead, the acceleration is fairly steady, with a few distinct changes in level—more characteristic of stop-and-go or turning events in a car.', '2) Gyroscope Spikes at Certain Moments: Although mostly low-level, the gyroscope data shows discrete swings (especially near 5 s and 8 s), which align well with changes in car velocity or direction rather than the repeated rotational movement from gait.', '3) Magnetometer Stability: The magnetometer reading remains relatively stable (just small gradual drifts), suggesting few sustained re-orientations of the phone. This is more consistent with being in a car seat—where phone orientation might remain near-constant except for brief shifts—than with the continuous orientation changes of walking/running.', ""4) Comparison to Other Classes: The activity is not completely quiescent, so it is unlikely to be 'Still,' and the lack of rhythmic, high-amplitude acceleration/gyroscope patterns rules out 'Walking' or 'Run.' The start-stop profile is most consistent with traveling by car.""]",False
1,1498121209100,1498121219090,Walking,Run,"First, the acceleration signals show a clear, fairly rapid, and strongly periodic pattern with peaks substantially above the static gravity component—an indication of higher‐impact steps. Second, counting the peaks in the acceleration over these 10 s suggests around three peaks per second, which aligns with a jogging or running cadence rather than walking (usually closer to two peaks per second) or being still (little variance). Third, the gyroscope signals also show moderate but regular rotations that match the repeated torso motion seen in running. Finally, the pattern does not correspond to the more irregular, lower‐amplitude changes typical of traveling by car. These features collectively indicate that the user is running.",False
2,1498121219100,1498121229090,Walking,Run,"From the top (acceleration) subplot, one sees a pronounced, rhythmic oscillation in the X-axis of roughly 2.5–3 cycles per second (i.e., ~150–180 steps/minute), which is a typical running stride cadence. Additionally, the amplitude in acceleration is relatively large (spanning about 10 m/s² from trough to peak), suggesting the higher impact forces of running compared to walking. The gyroscope signals also exhibit higher and more frequent rotational peaks than would normally be seen in walking or sitting still. Taken together, these factors are consistent with a running activity, rather than walking, being still, or riding in a car.",False
3,1498121229100,1498121239090,Walking,Walking,"1) First, observe that the acceleration traces (particularly ACC_y in blue) show a strong, regular periodic pattern. 2) This pattern repeats roughly at about two cycles per second, typical of a walking gait (running usually shows a faster cadence of three or more cycles per second). 3) The acceleration amplitudes, although notable, do not reach the higher magnitudes and frequencies typical of running. 4) The gyroscope data (Gyr_x, Gyr_y, Gyr_z) also oscillates regularly in tandem with the step frequency—neither remaining near zero (which would suggest stillness) nor varying erratically (as might be seen in a car ride). 5) Thus, by combining the observed frequency, amplitude, and periodicity in both the accelerometer and gyroscope signals, the most likely activity is walking.",True
4,1498121239100,1498121249090,Walking,Run,"First, we look at the acceleration signals. The Z-axis amplitude is noticeably large (often exceeding ±10 m/s²), and there is a clear repetitive pattern with relatively high frequency (about 2–3 cycles per second). This is characteristic of running, since walking typically shows lower-amplitude and slower oscillations, and being still would show very little variation. Next, the gyroscope also exhibits frequent positive and negative swings, which indicates repeated torso rotation consistent with running steps. Finally, the magnetometer changing over time is consistent with the phone’s orientation shifts, but does not contradict running. Altogether, the strong periodicity and high amplitude in both accel and gyro signals match typical running motion.",False
5,1498121249100,1498121259090,Walking,Run,"1) The acceleration signals show a strong, regular up–down pattern rather than remaining near a constant value (so this rules out the Still condition).
2) The repeated oscillations have higher amplitude than a typical walking pattern, and the step frequency (peaks per second in the acceleration) appears closer to a running cadence.
3) The gyroscope data also shows moderate rotational activity consistent with a running gait (more swing and torso rotation than in walking).
4) Finally, the magnetometer remains fairly stable, so it does not indicate large external changes (e.g., rapid vehicle turns). Put together, the amplitude and frequency of the motion strongly suggest running.",False
6,1498121259100,1498121269090,Walking,Walking,"From the time‐series acceleration data, you can observe a pronounced, repeating peak/valley pattern at roughly 1–2 cycles per second (i.e. about 1.5 Hz), which is characteristic of a walking cadence. The overall magnitude of the accelerations is too large/periodic to be ‘still,’ yet the step frequency is lower than you would expect for a run (which tends to exhibit higher cadence, ~2.5–3 Hz). The gyro signals also exhibit a periodic modulation synchronized with the step frequency. By contrast, riding in a car would not show such regular cyclic patterns. Thus, the data most closely match the walking profile.",True
7,1498121269100,1498121279090,Walking,Run,"From the acceleration plot, note the pronounced and rapid peaks (particularly in the blue trace) that repeat more than twice per second. Such relatively high amplitude (~20 m/s² peaks) and higher step frequency are characteristic of running rather than walking or standing still. The gyroscope data also shows correspondingly higher‐amplitude oscillations, consistent with the bouncing motion of a run. In contrast, walking would exhibit lower peak accelerations and fewer distinct cycles per second, and a still or driving scenario would show significantly less periodicity and lower overall variance in both accelerometer and gyroscope signals.",False
8,1498121279100,1498121289090,Walking,Walking,"From the accelerometer trace (top panel), we see a clear periodic ‘stepping’ pattern occurring roughly 1.5–2 times per second—typical of walking cadence. The amplitude is larger than a still or car scenario (which would show either negligible or more erratic, non-periodic spikes) but lower in frequency than a typical running pace (where we would expect >2 Hz and often larger acceleration spikes). The gyroscope signals also show moderate motion rather than the higher angular velocities often seen in running. Taken together, these observations indicate that the user is walking.",True
9,1498121289100,1498121299090,Walking,Run,"1) From the acceleration plot, we see large, regular peaks (particularly on the blue trace) with a relatively high frequency—about 2.5–3 cycles per second—which corresponds well with a running cadence (faster than typical walking). 2) The peak magnitudes (often exceeding 10 m/s² on at least one axis) are quite high, more consistent with running impacts than with walking, where one would expect lower amplitude. 3) The gyroscope signals also show frequent, relatively large swings, supporting the notion of more vigorous motion than walking or sitting still. 4) While the magnetometer varies slowly over time, its fluctuations do not contradict running; they simply reflect changing device orientation. 5) Taken together, the vigorous and periodic acceleration and rotation patterns are characteristic of running rather than stillness, walking, or riding in a car.",False
10,1498121299100,1498121309090,Walking,Walking,"First, note that the acceleration signals exhibit a distinct periodicity with roughly one primary peak per second (visible clearly on the Z-axis). That rate is more characteristic of a walking cadence (roughly 1–2 Hz) than running (usually closer to 3 Hz or more). The amplitude (peaking around 15–20 m/s² on the Z-axis) is significant, but not as high as typically seen in running. The gyroscope signals also show moderate swings and regular rhythmic peaks, matching the torso’s twist/tilt during walking steps rather than the higher-frequency oscillations of running or the near-constant readings of sitting in a car or being still. Hence, the data pattern aligns best with 'Walking.'",True
11,1498121309100,1498121319090,Walking,Run,"1) The acceleration traces (especially along the Z-axis in blue) show strong, regular peaks at roughly three cycles per second, indicating a stride frequency of about 3 Hz (180 steps per minute) – typical of running.
2) The amplitude of these periodic accelerations (peaking around ±10 to ±15 in the plot) is larger than would be expected for walking.
3) The gyroscope signals likewise exhibit a pronounced cyclical pattern in all axes, consistent with the torso rotation that occurs at a running cadence.
4) The combination of higher-frequency, higher-intensity periodic motion in both the acceleration and gyroscope data separates running from still, walking, or typical in-car movement.",False
12,1498121319100,1498121329090,Walking,Walking,"First, the acceleration traces (particularly Acc_z in blue) show a clear repetitive pattern over the 10-second window, which is characteristic of a gait cycle. The peak rate (roughly 1–2 cycles per second) aligns with a typical walking cadence rather than a faster running stride. Second, the magnitude of accelerations—while not completely flat—does not rise to the more turbulent, higher-frequency levels normally associated with running. Third, the gyroscope signals show moderate but not extreme angular changes, which is again consistent with torso motion during walking (rather than the relative stillness of a seated car ride or the stronger torso rotations during a run). Lastly, the magnetometer data does not exhibit large swings that might indicate sudden orientation changes. Taken together, all these clues suggest that the recorded activity is walking.",True
13,1498121329100,1498121339090,Walking,Run,"From the acceleration plot, we see a strong, repeated ‘impact’ pattern (particularly on the blue/z-axis) with peaks rising to over 15–20 m/s² about twice to three times per second. That relatively high amplitude and increased frequency of steps is characteristic of running rather than walking. The gyroscope also shows relatively large oscillations, consistent with the more energetic torso rotations of running. If this were just walking, we would expect smaller amplitude of the vertical acceleration and fewer peaks per second. The data thus aligns best with the person running.",False
14,1498121339100,1498121349090,Walking,Walking,"First, the acceleration signals show a clear, repeated cyclical pattern roughly on the order of 1–2 cycles per second—typical of a walking gait rather than the higher stride frequency expected in running or the near-stationary pattern of standing still. Second, the amplitude of the accelerations is moderate: large enough to indicate active movement but not so large (and fast) that it would suggest running. Third, the gyroscope shows moderate, somewhat regular rotations, which are consistent with the torsional motions of the torso during walking. Finally, the magnetometer readings remain relatively stable and do not show abrupt changes that might be associated with vehicular motion (e.g., sharp turns in a car). All of these points indicate that the recorded activity most likely corresponds to walking.",True
15,1498121349100,1498121359090,Walking,Run,"From the acceleration plot, we see a strong periodic signal with relatively large amplitude peaks (reaching well above 10m/s²), at a higher frequency than typical walking pace. This suggests the impacts of running strides. The gyroscope signals also show frequent, sizeable swings in all axes, aligned with rapid leg and torso motion during running. The magnetometer traces remain comparatively stable, indicating that the main distinguishing factor here is the high-magnitude, high-frequency motion pattern, which most closely aligns with running.",False
16,1498121359100,1498121369090,Walking,Run,"From the top (acceleration) plot, we see a strong, periodic pattern with peaks at a rate of roughly 2–3 cycles per second, indicating faster, more forceful impact than ordinary walking. Specifically, the y-axis acceleration shows large oscillations on the order of 10–12 m/s², which is characteristic of running strides (walking typically has lower‐amplitude, lower‐frequency oscillations). The gyroscope readings also show relatively high angular velocity swings, consistent with the torso rotating more vigorously during running. By contrast, a still behavior would show nearly constant readings, a walk would have smaller spikes at roughly 1–2 steps per second, and riding in a car would produce a different, less step‐like signature. Therefore, the data most strongly match the ‘Run’ activity.",False
17,1498121369100,1498121379090,Walking,Walking,"From the acceleration traces, we see a regular, repeated swing pattern with moderate amplitude (roughly 1–2 Hz) indicative of a walking cadence rather than running or sitting still. The gyro also shows modest but recurring angular changes consistent with torso motion during walking. These periodic characteristics are substantially different from the minimal fluctuations seen in ‘Still,’ the higher amplitude/frequency typical of ‘Run,’ or the more irregular vibration profile of traveling in a ‘Car.’ Therefore, the most likely activity is ‘Walking.’",True
18,1498121379100,1498121389090,Walking,Walking,"First, the acceleration signals (especially in the y‑ and z‑axes) show a clear, repeated cyclic pattern with roughly two cycles per second, which is typical of a walking cadence. These waveforms have moderate amplitude changes (on the order of 1–2 g), rather than the higher, more rapid peaks usually seen in running or the near-constant, low-amplitude signals seen when standing still or riding in a car. Second, the gyroscope traces (x, y, and z) also have moderate but continuous oscillations rather than very large spikes or near-flat lines. Finally, the magnetometer signals vary slightly, reflecting torso orientation changes consistent with regular walking motion. Taken together, these features best match the ‘Walking’ activity.",True
19,1498121389100,1498121399090,Walking,Run,"1) The accelerometer shows a strong and clearly repeating pattern with large amplitude peaks (especially in the y-axis), indicating a regular, high-impact motion. 2) The frequency of these peaks is roughly around 2–3 cycles per second, which is typical of a running cadence (walking often appears closer to 1–2 cycles/s). 3) The gyroscope signals also fluctuate more than what is usually seen in slow movements or static postures, supporting a dynamic activity. 4) These pronounced, rhythmic accelerations and elevated rotational rates align best with running rather than walking, being still, or riding in a car.",False
20,1498121399100,1498121409090,Walking,Walking,"From the top (acceleration) plot, there is a clear, repeated oscillatory pattern with roughly 1–1.5 cycles per second in the vertical (Z) axis—typical of a walking gait. The peak‐to‐trough acceleration swing is moderate rather than extremely high (as in running), and the regularity of the motion stands out relative to a ‘still’ or ‘car’ scenario. The gyroscope data also shows moderate, rhythmic angular velocity variations consistent with repeated footfall. In contrast, running would have both a higher step frequency (>2–3 Hz) and larger acceleration peaks, while a car ride would not exhibit such a clean periodic pattern in the accelerometer/gyroscope signals.",True
21,1498121409100,1498121419090,Walking,Run,"From the accelerometer plot, each axis exhibits large‐amplitude, roughly periodic swings over the 10‐second window. In particular, the peaks in the vertical and lateral acceleration (Acc_y and Acc_z) are stronger and at a higher step frequency than a typical walking gait, indicative of running. The accompanying gyroscope signals also show relatively large swings, consistent with the torso rotating more vigorously than during walking or sitting still. Lastly, the magnetometer remains relatively smooth but shifts in orientation predictably as the body moves. Altogether, the stronger, faster, and more rhythmic accelerations and rotations are characteristic of running.",False
22,1498121419100,1498121429090,Walking,Run,"First, the acceleration signals in the top subplot show a strong, regular oscillation with peaks on the order of 10–15 m/s² (particularly in the y-axis), repeating roughly every 0.3–0.4 seconds. That corresponds to a stride frequency of about 2.5–3 Hz, typical of running rather than walking (which usually has a lower frequency and amplitude). The gyroscope signals also exhibit larger variability consistent with more vigorous body movements than one would expect in walking or sitting still. Finally, the magnetometer reading does not contradict this assessment—it shows some changes, but the key signatures of running activity appear in the acceleration and gyroscope traces. Hence, the user is most likely running.",False
23,1498121429100,1498121439090,Walking,Run,"From the top (acceleration) subplot, we see a strong, periodic oscillation with roughly three to four clear peaks each second (i.e., ≥3 Hz stride frequency). This is higher than typical walking cadence (usually ~1–2 Hz) and is accompanied by appreciably large accelerations (up to around 15 m/s²). The gyroscope signals also show repeated moderate angular velocity spikes, consistent with the torso rotation when running. These features distinguish it from still (very low amplitude) or a car ride (less periodic, more random acceleration). Hence, the movement most closely matches running.",False
24,1498121439100,1498121449090,Walking,Run,"First, the accelerometer signals show clear, regular peaks with relatively large amplitude (up to around ±15 m/s²) that repeat at roughly 2–3 cycles per second—this is characteristic of running, where step frequency is typically higher (around 2+ Hz) than walking. Second, the gyroscope signals also exhibit moderate fluctuations (i.e., body rotation) that match the faster stride cadence of running rather than the slower, smaller swings of walking. Finally, the overall periodicity and magnitudes in the acceleration data rule out ‘Still’ (virtually no oscillation) or ‘Car’ (which typically shows less periodicity and more vibration/rattling patterns). Together, these observations indicate that the user is running.",False
25,1498121449100,1498121459090,Walking,Run,"From the acceleration plot, we see a pronounced, repetitive waveform with relatively high peak amplitudes (around 15 m/s² on the x-axis). The cadence is around 2–3 cycles per second, which is higher than typical walking (about 1–2 steps per second). The gyro signals also show fairly large and frequent changes, consistent with a faster, more vigorous activity. These clues together point to running rather than standing still, walking, or riding in a car.",False
26,1498121459100,1498121469090,Walking,Walking,"1) The accelerometer shows a strong periodic pattern across the three axes rather than a near-constant signal (which would indicate being still) or irregular/mild variations (often seen when riding in a car). 2) The peak frequency is roughly around 1.8 Hz (about 18 main peaks over 10 seconds), which is typical of a walking cadence (roughly 100–120 steps per minute). 3) Although the accelerations have a reasonably large amplitude, their fundamental step rate is in the walking range rather than the higher stride frequency characteristic of running. 4) The gyroscope also has regular oscillations matching these step movements. 5) The magnetometer readings show a gradual shift rather than abrupt changes, again fitting a walking motion rather than large orientation changes or road vibrations in a car. Hence, the data best match a walking activity.",True
